budget,revenue,runtime,popularity,voteAvg,voteCount,genresAmount,productionCoAmount,productionCountriesAmount,actorsAmount
-0.4043418171819529,-0.355680958698366,-0.08672810552868268,-0.1429195549395897,-0.8095385251766988,0.2743799881366936,-0.5199534040710259,-0.468348676297908,-0.25023469264444287,-0.05779097273202125
0.05543976627540988,-0.30356447558993316,0.3432892583128804,-0.19565559613667116,0.00740332609786591,-0.44223009717141637,0.3440073382190822,-0.078444604993725,0.07815835306523355,-0.05805645946171756
-0.21501998869950942,4.744732821559631,0.7374718418343135,0.2268636591366844,1.7434047600563163,5.887052614220333,0.3440073382190822,-0.468348676297908,-0.25023469264444287,-0.05566707889445026
2.029795977592321,5.835648781599549,-0.015058544888422088,0.38778242646191574,1.3349338344190347,5.628083489540487,-0.5199534040710259,-0.8582527476020911,-0.25023469264444287,-0.05781752140499086
0.9750029331901354,4.09648138146405,1.490002228557049,0.034071460318711555,2.0497579542842783,7.992432945759317,0.3440073382190822,-0.468348676297908,-0.25023469264444287,-0.05643699041056976
-0.10683608670954163,1.9727474798817604,0.7733066221544437,-0.08352374249952343,1.5391692972376756,3.3178469847472973,-1.3839141463611342,-0.468348676297908,-0.25023469264444287,-0.05739274263747666
-0.4898144833053382,-0.23027304541462218,0.6658022811940529,-0.11585050578915582,1.5391692972376756,1.1154498617237745,-0.5199534040710259,-0.468348676297908,-0.25023469264444287,-0.05441929126487736
-0.16633723280402393,-0.11906409823026126,1.454167448236919,-0.1472238702482136,1.4370515658283556,-0.012418654419194835,-0.5199534040710259,8.889349035002484,3.362088810162,-0.05768477804014265
1.9216120756023527,1.36175910985309,0.9166457434349649,-0.031194297862539827,1.0285806401910724,2.8443586597729533,2.0719288227992982,-0.468348676297908,-0.25023469264444287,-0.05534849481881465
-0.4773659510251811,-0.37953762557967174,1.740845690797961,-0.1303804909080611,1.7434047600563163,0.23031658483295886,-0.5199534040710259,-0.8582527476020911,-0.25023469264444287,-0.05781752140499086
3.2739108504769496,3.948480666281119,1.525837008877179,0.49639979029223924,1.3349338344190347,6.0142180500705855,0.3440073382190822,-0.468348676297908,-0.25023469264444287,-0.056569733775417956
0.2988535457528372,0.8126491423415888,0.3791240386330107,-0.04738805741127152,1.5391692972376756,4.960948102678676,-0.5199534040710259,-0.468348676297908,-0.25023469264444287,-0.05749893732935526
1.4347845166474982,0.25823334415214566,0.809141402474574,-0.09768451924776492,0.10952105750718628,0.31960295468526384,-0.5199534040710259,-0.078444604993725,0.07815835306523355,-0.05787061875093016
-0.4854797436744287,-0.3734248528996296,-1.0901019544923305,-0.10935430787494602,-0.91165625658602,-0.39004975115383556,0.3440073382190822,-0.8582527476020911,-0.25023469264444287,-0.058136105480626456
0.3394225089990751,0.6082778173534303,1.6691761301577004,-0.08938901471702933,1.8455224914656378,1.9070450368645568,-0.5199534040710259,-0.468348676297908,-0.25023469264444287,-0.057472388656385556
-0.12306367200803672,0.66884623465717,1.059984864715486,-0.11446246925640742,1.4370515658283556,0.7339535541730169,-1.3839141463611342,-0.468348676297908,-0.25023469264444287,-0.057578583348264156
1.515922443139974,3.102254961814066,-0.4809106890501158,0.37251869812536237,0.5179919831444694,2.0133383343077766,0.3440073382190822,1.0912676089188238,-0.25023469264444287,-0.057950264769839055
0.028393790777917875,0.09408403972012874,0.2716196976726198,-0.008303378881389134,1.641287028646996,4.076201346869473,0.3440073382190822,-0.078444604993725,-0.25023469264444287,-0.057950264769839055
-0.4584337681769368,-0.24554856472920378,1.9200195923986123,-0.10298429510007702,1.1306983716003929,0.21215009399720838,-0.5199534040710259,-0.468348676297908,-0.25023469264444287,-0.05779097273202125
4.896669380326466,6.6645580886429885,1.8125152514382212,0.47387340615807294,0.8243451773724311,4.49596324149979,0.3440073382190822,-0.078444604993725,-0.25023469264444287,-0.05744583998341596
0.3529454967478211,0.017907287395606035,-0.1583976661689432,-0.1486866831598307,0.7222274459631108,0.40193194506855795,0.3440073382190822,-0.078444604993725,0.40655139877491026,-0.05792371609686946
-0.18797401320201743,0.09187118136521354,1.740845690797961,-0.06490442416124152,1.641287028646996,2.9680454058887005,0.3440073382190822,-0.468348676297908,0.07815835306523355,-0.05686176917808396
0.2718075702553453,0.7328974139859089,1.0241500843953557,-0.07009670896893003,1.1306983716003929,2.039621767857373,0.3440073382190822,-0.078444604993725,-0.25023469264444287,-0.056702477140266154
0.5963592762252484,1.2225643626559983,0.3791240386330107,-0.022431440963875532,0.6201097145537896,1.6650828397756257,-0.5199534040710259,-0.078444604993725,-0.25023469264444287,-0.05805645946171756
0.8397730557026758,-0.05268197873252466,0.7374718418343135,-0.18569164365243,0.10952105750718628,-0.23544131850915154,0.3440073382190822,-0.078444604993725,-0.25023469264444287,-0.05781752140499086
-0.10683608670954163,-0.38383959217795327,1.525837008877179,-0.1437420951071444,1.2328161030097142,0.46338879704481983,-0.5199534040710259,-0.8582527476020911,0.07815835306523355,-0.05736619396450705
0.24476159475785328,0.8516639676620446,1.2749935466362674,-0.1298056474955087,1.0285806401910724,0.33467727686812043,0.3440073382190822,0.7013635376146409,0.07815835306523355,-0.05725999927262845
0.2988535457528372,1.049860320822699,1.131654425355746,-0.11061148574467441,1.5391692972376756,2.431554144611647,-1.3839141463611342,0.7013635376146409,-0.25023469264444287,-0.056994512542932155
-0.3772958416844609,0.33895275075850206,0.3432892583128804,-0.1407650605234381,1.1306983716003929,0.6767484340944839,0.3440073382190822,1.0912676089188238,0.07815835306523355,-0.057605132021233754
0.028393790777917875,-0.22592673116813466,0.6658022811940529,-0.07645737469644052,1.9476402228749587,3.063902634128404,-1.3839141463611342,-0.078444604993725,-0.25023469264444287,-0.05712725590778035
3.057543046497014,3.6102473045414936,0.5941327205537924,-0.05030433618714692,0.00740332609786591,2.04580610516316,0.3440073382190822,0.3114594663104578,-0.25023469264444287,-0.05603876031602516
1.3806925656525144,0.28664007973939243,0.1999501370323592,-0.09040316935543483,-0.09471440531145416,1.1564210963746158,0.3440073382190822,-0.468348676297908,-0.25023469264444287,-0.057631680694203456
-0.4449107804281908,-0.34423832625672346,0.02077623543170791,-0.1458031190497102,1.4370515658283556,0.6462132686471588,-0.5199534040710259,0.3114594663104578,0.40655139877491026,-0.05773787538608195
-0.2691119396944932,-0.12110642483071006,0.4507935992732712,-0.11494384219537401,1.7434047600563163,4.053783124135993,-0.5199534040710259,0.3114594663104578,-0.25023469264444287,-0.05810955680765686
0.24476159475785328,-0.10822827786686826,0.6299675008739226,-0.06201618652744172,1.4370515658283556,3.7650518761720457,0.3440073382190822,-0.078444604993725,0.40655139877491026,-0.057631680694203456
0.3258995212503292,0.7894677700962547,-0.050893325208552484,-0.11814520591568602,1.0285806401910724,0.12982110361391416,1.2079680805091906,-0.078444604993725,-0.25023469264444287,-0.05773787538608195
-0.4395015853286924,-0.27806258040840165,-0.7317541512910277,-0.167296654450754,1.3349338344190347,0.4490875170251866,-0.5199534040710259,-0.078444604993725,-0.25023469264444287,-0.058189202826565756
-0.4854797436744287,-0.36200344515643496,0.5941327205537924,-0.06920873946986543,1.4370515658283556,0.4610696705551495,0.3440073382190822,-0.8582527476020911,-0.25023469264444287,-0.05773787538608195
3.1386809729894902,0.6995163009190127,1.131654425355746,-0.142793369800249,-0.6053030623580575,-0.022081681459487634,0.3440073382190822,1.0912676089188238,0.734944444484587,-0.05649008775650906
-0.5090097423572467,-0.022259399465547565,-0.7675889316111579,-0.1257256613234906,-1.0137739879953407,-0.20490615306182644,0.3440073382190822,-0.8582527476020911,-0.25023469264444287,-0.058295397518444356
-0.025698160217065825,2.1951760362055763,0.5224631599135319,-0.04763575416627372,1.4370515658283556,3.2552305695262005,-0.5199534040710259,-0.468348676297908,-0.25023469264444287,-0.05715380458074996
0.24476159475785328,1.8186610569817183,0.6299675008739226,-0.06926949527769613,0.8243451773724311,2.2448644621931906,-0.5199534040710259,-0.468348676297908,-0.25023469264444287,-0.05630424704572155
0.785681104707692,2.7523877667656325,0.952480523755095,-0.06506332396633732,1.3349338344190347,2.5185213879742814,-0.5199534040710259,-0.468348676297908,-0.25023469264444287,-0.056994512542932155
-0.13388206220703353,1.7086053272318489,0.164115356712229,-0.12361790214413182,0.7222274459631108,0.65780890109551,0.3440073382190822,-0.078444604993725,-0.25023469264444287,-0.05715380458074996
-0.4584337681769368,-0.3309266636696128,2.170863054639524,-0.1865796131514946,1.4370515658283556,-0.26674952611970004,1.2079680805091906,-0.8582527476020911,-0.25023469264444287,-0.05773787538608195
3.2739108504769496,3.279055013285544,1.8125152514382212,0.053303010258980155,0.31375652032582774,1.9329419493325408,1.2079680805091906,-0.078444604993725,-0.25023469264444287,-0.05595911429711625
0.24476159475785328,1.600163970930769,0.09244579607196841,-0.1433074574049706,-0.09471440531145416,0.16306191663252118,0.3440073382190822,-0.078444604993725,-0.25023469264444287,-0.05643699041056976
-0.05274413571455772,-0.16557376208104876,-0.1583976661689432,-0.05519284195568182,0.21163878891650745,0.12402328738973856,0.3440073382190822,-0.468348676297908,-0.25023469264444287,-0.05810955680765686
2.2732097570697483,2.6941132373527026,1.9558543727187423,0.04930714751318925,1.7434047600563163,5.136428673730393,0.3440073382190822,1.4811716802230068,0.07815835306523355,-0.05739274263747666
-0.07979011121204972,-0.08431951820744615,0.3791240386330107,0.05054095776452115,1.8455224914656378,3.9950319197310127,0.3440073382190822,-0.078444604993725,0.07815835306523355,-0.05702106121590175
-0.4773659510251811,-0.19486833030985307,0.4866283795934014,-0.042420101740188725,1.7434047600563163,2.9421484934207154,-0.5199534040710259,-0.078444604993725,-0.25023469264444287,-0.05749893732935526
-0.4711453766607579,-0.3357709414862922,-0.6959193709708974,-0.1436579716809172,0.9264629087817524,0.11204113385977556,0.3440073382190822,-0.468348676297908,-0.25023469264444287,-0.057844070077960455
0.0013478152804259765,2.136864606639128,0.5582979402336621,0.12762138380701185,1.8455224914656378,5.686448172863856,1.2079680805091906,-0.468348676297908,-0.25023469264444287,-0.05725999927262845
-0.10683608670954163,0.26611344171494655,0.2357849173524896,0.14641362252142734,1.0285806401910724,1.7620996312601651,1.2079680805091906,0.3114594663104578,-0.25023469264444287,-0.058003362115778355
-0.24206596419700122,0.16882187125267953,0.1282805763920988,-0.11252763045318231,1.3349338344190347,2.213169733501031,-0.5199534040710259,-0.078444604993725,0.07815835306523355,-0.05667592846729646
-0.5125257191719207,-0.38383959217795327,-0.08672810552868268,-0.1629269098106201,1.2328161030097142,-0.07194290098739814,-1.3839141463611342,-0.078444604993725,0.40655139877491026,-0.05810955680765686
-0.5125257191719207,-0.38383959217795327,-0.3017367874494643,-0.165866556204892,1.0285806401910724,-0.21418265902050743,0.3440073382190822,0.3114594663104578,0.07815835306523355,-0.058189202826565756
-0.5125257191719207,-0.38383959217795327,-0.015058544888422088,-0.1593049289591721,1.5391692972376756,-0.15697753894197441,0.3440073382190822,0.7013635376146409,0.40655139877491026,-0.05802991078874795
0.16362366826537747,0.05284636872950183,2.493376077520697,0.02543478855938796,1.7434047600563163,2.918570707442401,1.2079680805091906,-0.8582527476020911,-0.25023469264444287,-0.056569733775417956
-0.5125257191719207,-0.32467584777320846,0.09244579607196841,-0.1583234889865218,1.3349338344190347,-0.22887046012175252,-1.3839141463611342,1.4811716802230068,0.07815835306523355,-0.058189202826565756
-0.13388206220703353,2.6811832489471548,0.6658022811940529,0.06689361711834844,0.9264629087817524,1.868006407621774,-0.5199534040710259,-0.468348676297908,-0.25023469264444287,-0.056649379794326854
-0.10683608670954163,-0.07464258357601075,0.5941327205537924,-0.11225656607978361,1.4370515658283556,2.9610880264196893,-0.5199534040710259,0.3114594663104578,0.07815835306523355,-0.05739274263747666
-0.10683608670954163,0.18038666641801582,0.8449761827947042,-0.1400359908294693,0.8243451773724311,0.7470952709478151,1.2079680805091906,-0.8582527476020911,1.063337490194264,-0.057578583348264156
0.16362366826537747,0.12062204279713035,0.6658022811940529,-0.10846166485220221,1.3349338344190347,1.1842506142506588,1.2079680805091906,-0.8582527476020911,-0.25023469264444287,-0.05702106121590175
3.544370605451869,2.757658932861285,0.5224631599135319,0.4782291302271691,0.5179919831444694,4.174764222680459,1.2079680805091906,1.0912676089188238,0.40655139877491026,-0.05704760988887136
